CoreFX,CoreCLR,Roslyn,Rust,Kubernetes
1,5,5,1,1
1,5,1,2,2
1,5,1,1,1
1,5,1,1,1
1,5,2,2,2
1,5,1,1,1
1,5,1,1,1
1,5,4,2,2
1,5,5,2,2
1,5,1,3,3
1,5,1,4,4
1,5,1,6,6
1,5,3,8,8
1,5,2,9,9
1,5,2,1,1
1,5,1,1,1
1,5,3,1,1
1,5,2,2,2
1,5,3,2,2
1,5,2,5,5
1,5,1,2,2
1,5,1,3,3
1,5,2,1,1
1,5,3,1,1
1,5,1,1,1
1,5,12,1,1
1,5,11,2,2
1,5,8,1,1
1,5,1,2,2
1,5,2,3,3
1,5,1,1,1
1,5,2,1,1
1,5,2,2,2
1,5,2,3,3
1,5,1,3,3
1,5,1,3,3
1,5,1,1,1
1,5,3,1,1
1,5,1,5,5
1,5,1,2,2
1,5,1,3,3
1,5,6,1,1
1,5,5,2,2
1,5,1,10,10
1,5,12,2,2
1,5,2,3,3
1,5,1,1,1
1,5,3,1,1
1,5,2,4,4
1,5,16,2,2
1,5,16,1,1
1,5,12,2,2
1,5,11,2,2
1,5,13,1,1
1,5,12,2,2
1,5,5,5,5
1,5,6,4,4
1,5,1,1,1
1,5,6,1,1
1,5,6,1,1
1,5,6,1,1
1,5,7,11,11
1,5,5,12,12
1,5,3,9,9
1,5,1,1,1
1,5,5,1,1
1,5,4,1,1
1,5,13,1,1
1,5,1,1,1
1,5,1,2,2
1,5,1,1,1
1,5,1,1,1
1,5,8,5,5
1,5,9,1,1
1,5,12,8,8
1,5,2,5,5
1,5,1,6,6
1,5,16,11,11
1,5,14,9,9
1,5,12,7,7
1,5,2,7,7
1,5,2,8,8
1,5,2,8,8
1,5,2,1,1
1,5,1,1,1
1,5,1,1,1
1,5,2,1,1
1,5,1,2,2
1,5,2,1,1
1,5,2,1,1
1,5,14,1,1
1,5,1,1,1
1,5,8,2,2
1,5,1,1,1
1,5,1,1,1
1,5,7,1,1
1,5,2,1,1
1,5,3,1,1
1,5,1,1,1
1,5,1,1,1
1,5,1,3,3
1,5,2,2,2
1,5,1,1,1
1,5,2,1,1
1,5,1,2,2
1,5,3,5,5
1,5,1,2,2
1,5,1,2,2
1,5,1,2,2
1,5,1,5,5
1,5,6,1,1
1,5,1,1,1
1,5,1,2,2
1,5,1,1,1
1,5,8,1,1
1,5,1,1,1
1,5,1,1,1
1,5,3,1,1
1,5,2,1,1
1,5,1,1,1
1,5,1,2,2
1,5,8,1,1
1,5,8,1,1
1,5,9,1,1
1,5,4,1,1
1,5,1,3,3
1,5,1,3,3
1,5,6,5,5
1,5,3,1,1
1,5,3,1,1
1,5,2,1,1
1,5,5,1,1
1,5,3,1,1
1,5,9,2,2
1,5,7,2,2
1,5,3,12,12
1,5,5,12,12
1,5,1,1,1
1,5,3,1,1
1,5,2,1,1
1,5,1,1,1
1,5,1,1,1
1,5,4,5,5
1,5,2,1,1
1,5,1,1,1
1,5,1,4,4
1,5,1,5,5
1,5,1,3,3
1,5,3,3,3
1,5,2,2,2
1,5,3,2,2
1,5,3,1,1
1,5,5,1,1
1,5,3,1,1
1,5,1,1,1
1,5,1,1,1
1,5,1,1,1
1,5,1,1,1
1,5,1,1,1
1,5,3,1,1
1,5,10,1,1
1,5,1,4,4
1,5,1,8,8
1,5,1,2,2
1,5,1,2,2
1,5,2,5,5
1,5,1,1,1
1,5,1,1,1
1,5,1,1,1
1,5,4,1,1
1,5,3,1,1
1,5,7,1,1
1,5,2,1,1
1,5,7,4,4
1,5,12,1,1
1,5,2,2,2
1,5,1,9,9
1,5,3,9,9
1,5,2,1,1
1,5,1,4,4
1,5,1,5,5
1,5,1,1,1
1,5,3,1,1
1,5,4,2,2
1,5,1,3,3
1,5,3,1,1
1,5,2,4,4
1,5,1,2,2
1,5,1,12,12
1,5,3,4,4
1,5,1,2,2
1,5,6,2,2
1,5,1,2,2
1,5,5,2,2
1,5,2,1,1
1,5,1,1,1
1,5,6,1,1
1,5,1,1,1
1,5,1,1,1
1,5,2,7,7
1,5,2,5,5
1,5,2,1,1
1,5,2,1,1
1,5,1,1,1
1,5,4,1,1
1,5,7,1,1
1,5,4,2,2
1,5,5,2,2
1,5,1,2,2
1,5,1,3,3
1,5,1,3,3
1,5,6,1,1
1,5,5,1,1
1,5,4,9,9
1,5,1,1,1
1,5,5,2,2
1,5,4,1,1
1,5,1,1,1
1,5,4,3,3
1,5,10,3,3
1,5,8,4,4
1,5,7,5,5
1,5,7,6,6
1,5,13,8,8
1,5,8,6,6
1,5,11,7,7
1,5,3,12,12
1,5,3,10,10
1,5,1,6,6
1,5,2,8,8
1,5,1,1,1
1,5,1,1,1
1,5,5,2,2
1,5,8,2,2
1,5,7,1,1
1,5,1,1,1
1,5,1,1,1
1,5,1,1,1
1,5,8,2,2
1,5,3,3,3
1,5,1,1,1
1,5,2,1,1
1,5,2,1,1
1,5,1,3,3
1,5,7,1,1
1,5,5,1,1
1,5,1,1,1
1,5,4,1,1
1,5,6,1,1
1,5,1,1,1
1,5,2,1,1
1,5,1,1,1
1,5,1,1,1
1,5,7,1,1
1,5,9,1,1
1,5,9,1,1
1,5,9,2,2
1,5,2,1,1
1,5,5,2,2
1,5,1,1,1
1,5,1,7,7
1,5,1,2,2
1,5,1,1,1
1,5,4,2,2
1,5,2,1,1
24,4,8,3,3
24,4,1,1,1
20,4,1,12,12
19,4,1,1,1
17,4,1,1,1
16,4,2,4,4
15,4,1,1,1
14,4,1,1,1
14,4,12,6,6
13,4,2,1,1
13,4,4,1,1
13,4,5,2,2
12,4,1,1,1
11,4,2,1,1
11,4,3,1,1
11,4,2,1,1
11,4,3,7,7
11,4,1,1,1
10,4,2,7,7
9,4,1,1,1
9,4,2,1,1
9,4,2,7,7
9,4,2,7,7
9,4,2,7,7
9,4,4,1,1
9,4,1,1,1
9,4,9,1,1
8,4,4,6,6
8,4,1,1,1
8,4,3,12,12
8,4,8,1,1
8,4,1,1,1
8,4,1,3,3
7,4,2,5,5
7,4,2,6,6
7,4,4,1,1
7,4,1,2,2
7,4,2,4,4
7,4,7,2,2
7,4,2,3,3
7,4,6,3,3
7,4,3,9,9
7,4,5,2,2
6,4,1,8,8
6,4,5,1,1
6,4,1,1,1
6,4,1,2,2
6,4,5,1,1
6,4,4,1,1
6,4,2,3,3
6,4,3,2,2
6,4,7,5,5
6,4,2,3,3
6,4,1,1,1
5,4,1,1,1
5,4,1,1,1
5,4,1,1,1
5,4,1,1,1
5,4,4,1,1
5,4,5,1,1
5,4,2,1,1
5,4,2,1,1
5,4,1,6,6
5,4,1,1,1
5,4,1,1,1
5,4,3,3,3
5,4,4,3,3
5,4,3,1,1
5,4,5,2,2
5,4,4,1,1
5,4,8,3,3
5,4,4,1,1
5,4,2,1,1
5,4,3,1,1
5,4,4,1,1
5,4,3,1,1
5,4,1,5,5
5,4,3,1,1
4,4,2,1,1
4,4,1,2,2
4,4,1,1,1
4,4,1,1,1
4,4,3,1,1
4,4,1,1,1
4,4,3,1,1
4,4,2,3,3
4,4,6,1,1
4,4,1,1,1
4,4,1,3,3
4,4,4,2,2
4,4,1,1,1
4,4,2,1,1
4,4,2,1,1
4,4,1,4,4
4,4,1,1,1
4,4,1,2,2
4,4,1,2,2
4,4,3,1,1
4,4,4,1,1
4,4,3,1,1
4,4,1,1,1
4,4,12,1,1
4,4,10,1,1
4,4,4,2,2
4,4,3,2,2
4,4,1,1,1
4,4,8,1,1
4,4,2,1,1
4,4,1,6,6
4,4,2,1,1
4,4,3,2,2
4,4,1,1,1
4,4,2,5,5
4,4,3,1,1
4,4,9,3,3
4,4,1,1,1
4,4,1,2,2
4,4,1,3,3
4,4,2,2,2
4,4,2,1,1
4,4,3,1,1
4,4,3,3,3
4,4,11,1,1
4,4,1,4,4
4,4,3,2,2
4,4,3,5,5
3,4,1,1,1
3,4,1,1,1
3,4,1,1,1
3,4,1,6,6
3,4,1,1,1
3,4,1,1,1
3,4,5,1,1
3,4,1,1,1
3,4,1,1,1
3,4,1,2,2
3,4,1,2,2
3,4,3,3,3
3,4,2,1,1
3,4,1,1,1
3,4,1,1,1
3,4,1,1,1
3,4,1,1,1
3,4,5,2,2
3,4,1,2,2
3,4,1,1,1
3,4,1,3,3
3,4,7,1,1
3,4,1,18,18
3,4,3,1,1
3,4,1,1,1
3,4,1,1,1
3,4,1,1,1
3,4,1,2,2
3,4,2,3,3
3,4,2,1,1
3,4,2,2,2
3,4,1,1,1
3,4,1,8,8
3,4,5,4,4
3,4,5,1,1
3,4,1,3,3
3,4,3,4,4
3,4,6,1,1
3,4,3,1,1
3,4,5,2,2
3,4,6,3,3
3,4,7,5,5
3,4,2,9,9
3,4,1,3,3
3,4,11,3,3
3,4,2,2,2
3,4,6,7,7
3,4,2,8,8
3,4,1,8,8
3,4,2,1,1
3,4,2,1,1
3,4,2,1,1
3,4,1,1,1
3,4,1,1,1
3,4,6,2,2
3,4,7,1,1
3,4,1,6,6
3,4,8,3,3
3,4,1,3,3
3,4,3,2,2
3,4,5,2,2
3,4,1,1,1
3,4,1,1,1
3,4,1,6,6
3,4,6,1,1
3,4,4,7,7
3,4,2,3,3
3,4,2,1,1
3,4,10,1,1
3,4,1,6,6
3,4,1,1,1
3,4,1,4,4
3,4,4,1,1
3,4,3,2,2
3,4,2,2,2
3,4,2,3,3
3,4,1,3,3
3,4,2,4,4
3,4,3,1,1
3,4,5,3,3
3,4,1,1,1
3,4,4,2,2
3,4,3,2,2
3,4,2,1,1
3,4,3,1,1
3,4,3,1,1
3,4,7,1,1
3,4,4,1,1
3,4,4,2,2
3,4,5,1,1
3,4,1,2,2
3,4,1,1,1
2,4,1,1,1
2,4,3,1,1
2,4,1,1,1
2,4,1,1,1
2,4,1,1,1
2,4,2,2,2
2,4,1,1,1
2,4,2,2,2
2,4,1,4,4
2,4,1,1,1
2,4,2,1,1
2,4,2,12,12
2,4,5,1,1
2,4,3,7,7
2,4,1,1,1
2,4,1,1,1
2,4,3,1,1
2,4,3,1,1
2,4,3,1,1
2,4,2,1,1
2,4,3,5,5
2,4,1,1,1
2,4,1,1,1
2,4,2,3,3
2,4,2,1,1
2,4,3,1,1
2,4,4,1,1
2,4,2,2,2
2,4,1,1,1
2,4,3,4,4
2,4,2,2,2
2,4,1,1,1
2,4,3,2,2
2,4,2,3,3
2,4,1,1,1
2,4,1,1,1
2,4,2,2,2
2,4,2,1,1
2,4,1,2,2
2,4,1,1,1
2,4,3,1,1
2,4,1,6,6
2,4,1,4,4
2,4,1,10,10
2,4,5,10,10
2,4,1,2,2
2,4,3,4,4
2,4,2,1,1
2,4,1,3,3
2,4,1,1,1
2,4,1,1,1
2,4,1,1,1
2,4,1,1,1
2,4,1,1,1
2,4,1,10,10
2,4,1,11,11
2,4,1,5,5
2,4,5,5,5
2,4,6,2,2
2,4,1,4,4
2,4,3,1,1
2,4,3,1,1
2,4,3,1,1
2,4,5,1,1
2,4,1,1,1
2,4,2,1,1
2,4,2,3,3
2,4,1,1,1
2,4,4,1,1
2,4,7,1,1
2,4,7,1,1
2,4,6,6,6
2,4,1,3,3
2,4,2,1,1
2,4,1,1,1
2,4,2,2,2
2,4,2,3,3
2,4,2,3,3
2,4,1,1,1
2,4,1,6,6
2,4,1,1,1
2,4,2,2,2
2,4,1,2,2
2,4,4,1,1
2,4,1,1,1
2,4,3,6,6
2,4,1,1,1
2,4,2,6,6
2,4,2,3,3
2,4,3,4,4
2,4,5,1,1
2,4,3,1,1
2,4,4,1,1
2,4,11,1,1
2,4,15,5,5
2,4,1,15,15
2,4,2,1,1
2,4,1,1,1
2,4,1,1,1
2,4,1,1,1
2,4,10,16,16
2,4,1,3,3
2,4,8,2,2
2,4,6,2,2
2,4,1,1,1
2,4,8,2,2
2,4,1,3,3
2,4,1,1,1
2,4,1,2,2
2,4,2,1,1
2,4,1,1,1
2,4,3,1,1
2,4,7,5,5
2,4,9,13,13
2,4,8,2,2
2,4,1,1,1
2,4,5,1,1
2,4,4,1,1
2,4,3,1,1
2,4,3,1,1
2,4,4,2,2
2,4,1,3,3
2,4,3,1,1
2,4,2,1,1
2,4,2,1,1
2,4,1,2,2
2,4,1,2,2
2,4,1,2,2
2,4,3,1,1
2,4,2,1,1
2,4,2,9,9
2,4,1,7,7
2,4,1,1,1
2,4,3,1,1
2,4,7,1,1
2,4,7,2,2
2,4,4,1,1
2,4,5,2,2
2,4,1,1,1
2,4,3,1,1
2,4,3,1,1
2,4,4,1,1
2,4,1,4,4
2,4,1,4,4
2,4,2,4,4
2,4,1,3,3
2,4,2,1,1
2,4,3,1,1
2,4,1,1,1
2,4,3,2,2
2,4,2,1,1
2,4,1,2,2
2,4,1,1,1
2,4,2,1,1
2,4,4,3,3
2,4,3,4,4
2,4,3,2,2
2,4,5,1,1
2,4,1,1,1
2,4,1,1,1
2,4,8,4,4
2,4,9,1,1
2,4,1,1,1
2,4,1,1,1
2,4,1,1,1
2,4,3,1,1
2,4,4,1,1
2,4,2,1,1
2,4,6,4,4
2,4,6,1,1
2,4,1,3,3
2,4,1,4,4
2,4,1,3,3
2,4,1,3,3
2,4,1,5,5
2,4,2,1,1
2,4,3,1,1
2,4,1,3,3
2,4,1,1,1
2,4,8,2,2
2,4,3,2,2
2,4,1,3,3
2,4,1,1,1
2,4,1,2,2
2,4,4,2,2
2,4,4,2,2
2,4,6,1,1
2,4,4,4,4
2,4,2,5,5
2,4,1,4,4
2,4,3,4,4
2,4,2,1,1
2,4,4,8,8
2,4,1,1,1
2,4,1,4,4
2,4,2,1,1
2,4,6,1,1
2,4,4,1,1
2,4,2,1,1
2,4,5,1,1
2,4,4,1,1
2,4,2,1,1
2,4,5,1,1
2,4,4,1,1
2,4,3,1,1
2,4,7,1,1
2,4,12,1,1
2,4,1,1,1
2,4,4,1,1
2,4,5,4,4
2,4,16,3,3
2,4,5,3,3
2,4,2,1,1
2,4,1,4,4
2,4,4,1,1
2,4,1,1,1
2,4,2,3,3
2,4,1,1,1
2,4,5,1,1
1,4,6,1,1
1,4,8,1,1
1,4,1,1,1
1,4,1,1,1
1,4,1,1,1
1,4,1,1,1
1,4,1,1,1
1,4,1,1,1
1,4,1,3,3
1,4,2,8,8
1,4,2,2,2
1,4,1,1,1
1,4,3,1,1
1,4,3,1,1
1,4,2,1,1
1,4,3,1,1
1,4,2,4,4
1,4,1,1,1
1,4,2,1,1
1,4,1,1,1
1,4,1,1,1
1,4,1,3,3
1,4,1,4,4
1,4,2,3,3
1,4,1,1,1
1,4,1,2,2
1,4,1,3,3
1,4,1,2,2
1,4,1,2,2
1,4,2,1,1
1,4,1,1,1
1,4,1,2,2
1,4,2,1,1
1,4,1,3,3
1,4,3,5,5
1,4,4,2,2
1,4,2,5,5
1,4,1,2,2
1,4,3,1,1
1,4,1,1,1
1,4,1,1,1
1,4,1,1,1
1,4,1,1,1
1,4,1,1,1
1,4,2,2,2
1,4,1,4,4
1,4,2,4,4
1,4,2,3,3
1,4,1,1,1
1,4,3,4,4
1,4,1,6,6
1,4,2,8,8
1,4,1,1,1
1,4,1,1,1
1,4,1,1,1
1,4,1,1,1
1,4,1,1,1
1,4,2,4,4
1,4,2,1,1
1,4,1,1,1
1,4,2,3,3
1,4,1,3,3
1,4,1,1,1
1,4,1,1,1
1,4,1,1,1
1,4,1,5,5
1,4,1,6,6
1,4,1,6,6
1,4,1,2,2
1,4,1,1,1
1,4,1,1,1
1,4,1,1,1
1,4,1,1,1
1,4,2,1,1
1,4,1,2,2
1,4,1,2,2
1,4,1,3,3
1,4,1,3,3
1,4,1,3,3
1,4,1,3,3
1,4,1,1,1
1,4,5,2,2
1,4,4,1,1
1,4,1,1,1
1,4,1,1,1
1,4,1,1,1
1,4,1,2,2
1,4,1,2,2
1,4,3,1,1
1,4,2,1,1
1,4,1,2,2
1,4,2,1,1
1,4,1,2,2
1,4,1,3,3
1,4,2,3,3
1,4,3,5,5
1,4,3,7,7
1,4,5,3,3
1,4,3,1,1
1,4,2,1,1
1,4,1,1,1
1,4,1,1,1
1,4,2,3,3
1,4,5,2,2
1,4,1,1,1
1,4,1,3,3
1,4,1,4,4
1,4,2,1,1
1,4,1,1,1
1,4,1,1,1
1,4,1,1,1
1,4,1,1,1
1,4,1,2,2
1,4,1,1,1
1,4,3,1,1
1,4,2,1,1
1,4,2,2,2
1,4,1,1,1
1,4,3,1,1
1,4,1,1,1
1,4,2,3,3
1,4,2,1,1
1,4,1,2,2
1,4,2,2,2
1,4,1,3,3
1,4,1,1,1
1,4,1,1,1
1,4,1,1,1
1,4,1,1,1
1,4,1,6,6
1,4,2,8,8
1,4,1,1,1
1,4,6,2,2
1,4,1,1,1
1,4,2,4,4
1,4,5,5,5
1,4,2,5,5
1,4,3,3,3
1,4,1,1,1
1,4,1,1,1
1,4,1,1,1
1,4,3,1,1
1,4,3,1,1
1,4,1,1,1
1,4,6,1,1
1,4,7,1,1
1,4,4,1,1
1,4,4,1,1
1,4,4,1,1
1,4,5,1,1
1,4,1,2,2
1,4,1,5,5
1,4,2,1,1
1,4,2,2,2
1,4,5,4,4
1,4,5,2,2
1,4,4,1,1
1,4,1,1,1
1,4,1,1,1
1,4,1,2,2
1,4,3,1,1
1,4,5,5,5
1,4,5,3,3
1,4,4,4,4
1,4,1,1,1
1,4,1,1,1
1,4,2,3,3
1,4,3,1,1
1,4,4,1,1
1,4,3,4,4
1,4,1,4,4
1,4,1,4,4
1,4,3,2,2
1,4,2,1,1
1,4,3,3,3
1,4,2,1,1
1,4,4,3,3
1,4,2,1,1
1,4,2,4,4
1,4,1,2,2
1,4,1,1,1
1,4,1,1,1
1,4,4,1,1
1,4,5,4,4
1,4,4,4,4
1,4,1,4,4
1,4,2,4,4
1,4,3,2,2
1,4,1,2,2
1,4,1,1,1
1,4,1,1,1
1,4,1,1,1
1,4,1,4,4
1,4,1,4,4
1,4,1,5,5
1,4,2,1,1
1,4,7,1,1
1,4,2,1,1
1,4,2,1,1
1,4,1,1,1
1,4,1,1,1
1,4,3,20,20
1,4,3,21,21
1,4,3,15,15
1,4,1,8,8
1,4,3,2,2
1,4,1,5,5
1,4,5,5,5
1,4,5,6,6
1,4,3,3,3
1,4,1,5,5
1,4,1,6,6
1,4,1,1,1
1,4,3,2,2
1,4,1,2,2
1,4,1,2,2
1,4,1,2,2
1,4,4,5,5
1,4,5,4,4
1,4,1,1,1
1,4,1,1,1
1,4,3,3,3
1,4,4,1,1
1,4,2,1,1
1,4,3,3,3
1,4,2,1,1
1,4,1,1,1
1,4,1,1,1
1,4,1,3,3
1,4,2,1,1
1,4,8,1,1
1,4,11,1,1
1,4,1,1,1
1,4,6,1,1
1,4,4,1,1
1,4,5,1,1
1,4,1,3,3
1,4,3,1,1
1,4,4,1,1
1,4,4,2,2
1,4,1,4,4
1,4,1,1,1
1,4,1,1,1
1,4,1,1,1
1,4,10,2,2
1,4,3,7,7
1,4,13,4,4
1,4,1,3,3
1,4,4,2,2
1,4,1,1,1
1,4,1,1,1
1,4,1,1,1
1,4,1,1,1
1,4,2,1,1
1,4,1,1,1
1,4,1,1,1
1,4,1,4,4
1,4,2,3,3
1,4,1,1,1
1,4,4,4,4
1,4,6,1,1
1,4,6,1,1
1,4,1,7,7
1,4,1,1,1
1,4,3,2,2
1,4,1,4,4
1,4,1,1,1
1,4,1,1,1
1,4,1,1,1
1,4,5,1,1
1,4,1,8,8
1,4,3,2,2
1,4,2,2,2
1,4,3,10,10
1,4,2,1,1
1,4,1,2,2
1,4,1,2,2
1,4,1,2,2
1,4,1,2,2
1,4,2,2,2
1,4,1,6,6
1,4,1,1,1
1,4,1,1,1
1,4,1,2,2
1,4,5,5,5
1,4,1,1,1
1,4,3,1,1
1,4,1,1,1
1,4,1,4,4
1,4,1,1,1
1,4,1,1,1
1,4,2,1,1
1,4,1,1,1
1,4,7,1,1
1,4,8,1,1
1,4,3,1,1
1,4,2,1,1
1,4,1,1,1
1,4,1,1,1
1,4,1,1,1
1,4,6,1,1
1,4,7,1,1
1,4,4,4,4
1,4,2,1,1
1,4,1,1,1
1,4,1,1,1
1,4,2,1,1
1,4,2,1,1
1,4,2,1,1
1,4,15,8,8
1,4,4,1,1
1,4,7,1,1
1,4,1,1,1
1,4,6,1,1
1,4,1,13,13
1,4,1,1,1
1,4,1,6,6
1,4,5,1,1
1,4,1,1,1
1,4,1,1,1
1,4,8,1,1
1,4,1,1,1
1,4,1,4,4
1,4,1,2,2
1,4,1,1,1
1,4,1,1,1
1,4,3,1,1
1,4,1,2,2
1,4,1,1,1
1,4,1,1,1
1,4,8,5,5
1,4,1,1,1
1,4,2,1,1
1,4,1,1,1
1,4,1,5,5
1,4,14,13,13
1,4,1,5,5
1,4,6,4,4
1,4,1,1,1
1,4,2,1,1
1,4,1,1,1
1,4,6,4,4
1,4,12,1,1
1,4,2,1,1
1,4,1,2,2
1,4,5,4,4
1,4,1,3,3
1,4,6,7,7
1,4,6,7,7
1,4,7,1,1
1,4,2,1,1
1,4,1,1,1
1,4,2,4,4
1,4,1,2,2
1,4,3,1,1
1,4,2,5,5
1,4,2,1,1
1,4,4,1,1
1,4,3,4,4
1,4,3,1,1
1,4,2,1,1
1,4,3,4,4
1,4,1,14,14
1,4,1,2,2
1,4,1,3,3
1,4,2,42,42
1,4,1,3,3
1,4,1,1,1
1,4,3,1,1
1,4,4,3,3
1,4,2,1,1
1,4,2,1,1
1,4,7,2,2
1,4,4,1,1
1,4,2,8,8
1,4,1,2,2
1,4,1,2,2
1,4,4,1,1
1,4,3,1,1
1,4,1,10,10
1,4,1,1,1
1,4,1,2,2
1,4,3,2,2
1,4,4,1,1
1,4,1,5,5
1,4,1,5,5
1,4,1,2,2
1,4,6,1,1
1,4,1,1,1
1,4,1,3,3
1,4,1,10,10
1,4,1,12,12
1,4,3,2,2
1,4,6,2,2
1,4,1,1,1
1,4,1,4,4
1,4,1,1,1
1,4,4,8,8
1,4,1,1,1
1,4,4,1,1
1,4,6,1,1
1,4,7,1,1
1,4,1,4,4
1,4,1,10,10
1,4,1,1,1
1,4,3,5,5
1,4,3,4,4
1,4,3,1,1
1,4,5,1,1
1,4,2,2,2
1,4,1,1,1
1,4,1,4,4
1,4,4,1,1
1,4,1,1,1
1,4,4,1,1
1,4,5,3,3
1,4,1,1,1
1,4,5,1,1
1,4,6,1,1
1,4,5,1,1
1,4,1,1,1
1,4,2,1,1
1,4,1,2,2
1,4,1,2,2
1,4,1,3,3
1,4,2,1,1
1,4,7,1,1
1,4,4,1,1
1,4,2,3,3
1,4,5,2,2
1,4,3,1,1
1,4,9,2,2
1,4,2,3,3
1,4,3,3,3
1,4,3,1,1
1,4,9,1,1
1,4,4,1,1
1,4,8,3,3
1,4,9,4,4
1,4,9,4,4
1,4,9,5,5
1,4,8,6,6
1,4,7,1,1
1,4,6,1,1
1,4,3,2,2
1,4,3,2,2
1,4,4,2,2
1,4,3,3,3
1,4,1,4,4
1,4,4,5,5
1,4,2,3,3
1,4,3,5,5
1,4,1,4,4
1,4,1,7,7
1,4,3,1,1
1,4,3,3,3
1,4,2,2,2
1,4,6,2,2
1,4,7,2,2
1,4,5,1,1
1,4,1,2,2
1,4,2,2,2
1,4,3,1,1
1,4,1,1,1
1,4,1,1,1
1,4,5,1,1
1,4,6,1,1
1,4,9,1,1
1,4,1,1,1
1,4,1,1,1
1,4,3,1,1
1,4,1,1,1
1,4,4,2,2
1,4,2,1,1
1,4,2,4,4
1,4,2,4,4
1,4,3,1,1
1,4,1,1,1
1,4,1,3,3
1,4,5,4,4
1,4,1,1,1
1,4,1,1,1
1,4,2,1,1
1,4,4,14,14
1,4,2,1,1
1,4,7,1,1
1,4,1,2,2
1,4,6,3,3
1,4,2,1,1
1,4,1,1,1
1,4,5,3,3
1,4,5,5,5
1,4,8,1,1
1,4,4,2,2
1,4,4,1,1
1,4,1,1,1
1,4,1,2,2
1,4,3,3,3
1,4,4,3,3
1,4,6,2,2
1,4,2,1,1
1,4,5,2,2
1,4,1,4,4
1,4,1,4,4
1,4,1,4,4
1,4,1,3,3
1,4,1,1,1
1,4,1,1,1
1,4,3,1,1
1,4,3,5,5
1,4,3,3,3
1,4,3,4,4
1,4,3,2,2
1,4,1,1,1
1,4,5,1,1
1,4,2,2,2
1,4,1,3,3
1,4,1,3,3
1,4,4,3,3
1,4,2,1,1
1,4,2,2,2
1,4,2,1,1
1,4,2,1,1
1,4,1,2,2
1,4,3,9,9
1,4,4,1,1
1,4,4,1,1
1,4,1,3,3
1,4,1,3,3
1,4,1,3,3
1,4,1,4,4
1,4,2,4,4
1,4,1,2,2
1,4,1,2,2
1,4,1,2,2
1,4,2,2,2
1,4,1,1,1
1,4,1,1,1
1,4,1,3,3
1,4,1,3,3
1,4,2,2,2
1,4,7,1,1
1,4,2,2,2
1,4,1,2,2
1,4,2,2,2
1,4,3,1,1
1,4,1,3,3
1,4,1,1,1
1,4,2,3,3
1,4,1,2,2
1,4,1,3,3
1,4,1,3,3
1,4,1,4,4
1,4,1,2,2
1,4,1,1,1
1,4,2,4,4
1,4,2,4,4
1,4,1,15,15
1,4,1,14,14
1,4,4,1,1
1,4,2,1,1
1,4,1,3,3
1,4,2,2,2
1,4,1,1,1
1,4,5,1,1
1,4,4,1,1
1,4,3,1,1
1,4,1,1,1
1,4,1,1,1
1,4,1,1,1
1,4,9,1,1
1,4,2,1,1
1,4,1,2,2
1,4,1,2,2
1,4,1,3,3
1,4,1,3,3
1,4,3,1,1
1,4,6,1,1
1,4,4,7,7
1,4,4,5,5
1,4,5,3,3
1,4,1,1,1
1,4,1,1,1
1,4,4,1,1
1,4,5,5,5
1,4,3,1,1
1,4,4,1,1
1,4,7,2,2
1,4,11,3,3
1,4,9,8,8
1,4,7,7,7
1,4,1,6,6
1,4,2,9,9
1,4,9,1,1
1,4,7,1,1
1,4,1,1,1
1,4,1,1,1
1,4,4,4,4
1,4,3,5,5
1,4,1,1,1
1,4,5,4,4
1,4,3,1,1
1,4,6,1,1
1,4,5,1,1
1,4,6,1,1
1,4,1,1,1
1,4,1,1,1
1,4,1,1,1
1,4,3,1,1
1,4,1,1,1
1,4,8,8,8
1,4,11,10,10
1,4,4,8,8
1,4,2,2,2
1,4,8,3,3
1,4,1,2,2
1,4,1,1,1
1,4,4,1,1
1,4,1,1,1
1,4,1,1,1
1,4,4,1,1
1,4,4,1,1
1,4,5,1,1
1,4,1,1,1
1,4,1,1,1
1,4,1,1,1
1,4,2,2,2
1,4,3,2,2
1,4,3,2,2
1,4,2,3,3
1,4,1,1,1
1,4,8,2,2
1,4,2,7,7
1,4,1,5,5
1,4,1,1,1
1,4,2,3,3
1,4,5,3,3
1,4,4,1,1
1,4,2,3,3
1,4,1,3,3
1,4,1,3,3
1,4,1,3,3
1,4,5,4,4
1,4,1,6,6
1,4,1,6,6
1,4,3,2,2
1,4,5,2,2
1,4,1,1,1
1,4,1,1,1
1,4,2,1,1
1,4,3,1,1
30,3,2,5,5
28,3,1,1,1
26,3,2,1,1
24,3,1,1,1
22,3,1,2,2
21,3,1,1,1
20,3,1,1,1
19,3,4,5,5
19,3,1,1,1
18,3,1,1,1
17,3,1,2,2
17,3,2,13,13
17,3,1,4,4
16,3,1,1,1
15,3,3,1,1
15,3,1,1,1
15,3,1,2,2
15,3,1,1,1
14,3,1,1,1
14,3,1,1,1
14,3,4,1,1
14,3,3,1,1
14,3,1,1,1
14,3,4,2,2
14,3,1,1,1
13,3,3,1,1
13,3,1,3,3
13,3,6,1,1
13,3,1,1,1
13,3,1,1,1
13,3,7,1,1
13,3,20,1,1
12,3,1,3,3
12,3,1,5,5
11,3,1,1,1
11,3,1,4,4
11,3,3,1,1
11,3,1,3,3
11,3,20,1,1
11,3,1,11,11
11,3,4,10,10
11,3,1,1,1
10,3,2,1,1
10,3,3,6,6
